id_cliente,nombre,apellido,ciudad,pais
C0209,Laura,Fernández,Barcelona,España
C0295,Elena,García,Marsella,Francia
C0053,Clara,Pérez,Lyon,Francia
C0035,Ana,López,Niza,Francia
C0079,María,Sánchez,Toulouse,Francia
C0234,Ana,López,Valencia,España
C0153,Carmen,Martínez,Santander,España
C0210,Marta,Rodríguez,Braga,Portugal
C0061,Laura,Martínez,París,Francia
C0238,Lucía,López,Lyon,Francia
C0260,Elena,Sánchez,Murcia,España
C0099,Elena,García,Lisboa,Portugal
C0032,Laura,López,Barcelona,España
C0058,Clara,Hernández,Barcelona,España
C0015,Laura,Pérez,Marsella,Francia
C0250,Julia,Martínez,Toulouse,Francia
C0106,Ana,López,Braga,Portugal
C0074,María,López,Barcelona,España
C0011,Lucía,Fernández,Lyon,Francia
C0126,Marta,Gómez,Toulouse,Francia
C0078,Clara,Sánchez,Zaragoza,España
C0184,María,Sánchez,Sevilla,España
C0174,Elena,Martínez,Bilbao,España
C0214,Sofía,Sánchez,Granada,España
C0022,María,Rodríguez,Aveiro,Portugal
C0182,Elena,Gómez,Niza,Francia
C0285,Elena,García,Sevilla,España
C0224,Laura,García,Madrid,España
C0218,Marta,García,Málaga,España
C0131,Elena,Rodríguez,Granada,España
C0035,Ana,López,Niza,Francia
C0246,Lucía,Rodríguez,Niza,Francia
C0190,Ana,Sánchez,Sevilla,España
C0230,Carmen,Fernández,Aveiro,Portugal
C0174,Elena,Martínez,Bilbao,España
C0027,Sofía,López,Lyon,Francia
C0286,Marta,López,Braga,Portugal
C0053,Clara,Pérez,Lyon,Francia
C0283,Sofía,García,Málaga,España
C0294,Ana,Fernández,Zaragoza,España
C0139,Sofía,Rodríguez,Oporto,Portugal
C0216,Marta,Rodríguez,Toulouse,Francia
C0065,María,Hernández,París,Francia
C0269,Julia,López,Niza,Francia
C0041,Ana,Pérez,Barcelona,España
C0276,Ana,Sánchez,Lisboa,Portugal
C0178,María,Fernández,Granada,España
C0030,Laura,Fernández,Bilbao,España
C0132,Lucía,Martínez,Sevilla,España
C0069,Lucía,Hernández,Bilbao,España
C0249,Clara,González,Málaga,España
C0046,Sofía,García,Coímbra,Portugal
C0184,María,Sánchez,Sevilla,España
C0039,Ana,Pérez,Madrid,España
C0153,Carmen,Martínez,Santander,España
C0033,María,Hernández,Bilbao,España
C0138,María,López,Granada,España
C0031,Elena,Rodríguez,Málaga,España
C0088,María,Sánchez,Lisboa,Portugal
C0017,Clara,Sánchez,Marsella,Francia
C0258,Julia,Pérez,Málaga,España
C0093,Sofía,González,Lisboa,Portugal
C0119,Ana,Rodríguez,Madrid,España
C0017,Clara,Sánchez,Marsella,Francia
C0214,Sofía,Sánchez,Granada,España
C0140,Carmen,Pérez,Málaga,España
C0237,María,González,Niza,Francia
C0254,Marta,García,París,Francia
C0131,Elena,Rodríguez,Granada,España
C0291,Ana,Hernández,Lisboa,Portugal
C0106,Ana,López,Braga,Portugal
C0262,María,Gómez,Lisboa,Portugal
C0072,Lucía,García,Oporto,Portugal
C0088,María,Sánchez,Lisboa,Portugal
C0270,Laura,Fernández,Toulouse,Francia
C0164,Carmen,Hernández,Málaga,España
C0269,Julia,López,Niza,Francia
C0143,Marta,García,Lisboa,Portugal
C0089,Elena,Rodríguez,Aveiro,Portugal
C0205,Elena,García,Lisboa,Portugal
C0101,Julia,González,Lyon,Francia
C0053,Clara,Pérez,Lyon,Francia
C0061,Laura,Martínez,París,Francia
C0126,Marta,Gómez,Toulouse,Francia
C0286,Marta,López,Braga,Portugal
C0017,Clara,Sánchez,Marsella,Francia
C0109,Elena,Gómez,Madrid,España
C0210,Marta,Rodríguez,Braga,Portugal
C0167,Laura,Fernández,París,Francia
C0022,María,Rodríguez,Aveiro,Portugal
C0271,Carmen,Sánchez,Coímbra,Portugal
C0247,Clara,Rodríguez,Braga,Portugal
C0213,Laura,Pérez,París,Francia
C0046,Sofía,García,Coímbra,Portugal
C0017,Clara,Sánchez,Marsella,Francia
C0250,Julia,Martínez,Toulouse,Francia
C0251,María,Pérez,Oporto,Portugal
C0209,Laura,Fernández,Barcelona,España
C0256,Julia,López,Marsella,Francia
C0096,Sofía,Hernández,Bilbao,España
C0044,Clara,González,Valencia,España
C0165,Laura,Pérez,Lisboa,Portugal
C0099,Elena,García,Lisboa,Portugal
C0140,Carmen,Pérez,Málaga,España
C0152,Laura,Rodríguez,Marsella,Francia
C0112,Ana,Martínez,Aveiro,Portugal
C0025,María,López,Aveiro,Portugal
C0101,Julia,González,Lyon,Francia
C0243,Sofía,Sánchez,Marsella,Francia
C0241,María,García,Oporto,Portugal
C0112,Ana,Martínez,Aveiro,Portugal
C0027,Sofía,López,Lyon,Francia
C0138,María,López,Granada,España
C0205,Elena,García,Lisboa,Portugal
C0158,Ana,Gómez,Niza,Francia
C0160,Ana,García,Braga,Portugal
C0214,Sofía,Sánchez,Granada,España
C0187,Clara,Rodríguez,Marsella,Francia
C0061,Laura,Martínez,París,Francia
C0071,María,García,París,Francia
C0276,Ana,Sánchez,Lisboa,Portugal
C0251,María,Pérez,Oporto,Portugal
C0034,Carmen,García,Bilbao,España
C0262,María,Gómez,Lisboa,Portugal
C0120,Laura,Rodríguez,Niza,Francia
C0099,Elena,García,Lisboa,Portugal
C0101,Julia,González,Lyon,Francia
C0295,Elena,García,Marsella,Francia
C0009,Ana,Hernández,Sevilla,España
C0178,María,Fernández,Granada,España
C0253,Marta,López,Valencia,España
C0028,Julia,Pérez,Aveiro,Portugal
C0061,Laura,Martínez,París,Francia
C0218,Marta,García,Málaga,España
C0197,María,Martínez,Coímbra,Portugal
C0160,Ana,García,Braga,Portugal
C0214,Sofía,Sánchez,Granada,España
C0184,María,Sánchez,Sevilla,España
C0283,Sofía,García,Málaga,España
C0206,Lucía,Hernández,Sevilla,España
C0026,Sofía,García,Coímbra,Portugal
C0028,Julia,Pérez,Aveiro,Portugal
C0294,Ana,Fernández,Zaragoza,España
C0092,Elena,García,Toulouse,Francia
C0129,Clara,Martínez,Lyon,Francia
C0022,María,Rodríguez,Aveiro,Portugal
C0074,María,López,Barcelona,España
C0076,Lucía,Fernández,Marsella,Francia
C0213,Laura,Pérez,París,Francia
C0119,Ana,Rodríguez,Madrid,España
C0134,Clara,Hernández,Granada,España
C0022,María,Rodríguez,Aveiro,Portugal
C0073,Julia,Fernández,Braga,Portugal
C0124,Julia,Martínez,Toulouse,Francia
C0227,Ana,Martínez,Barcelona,España
C0169,Carmen,Pérez,Oporto,Portugal
C0138,María,López,Granada,España
C0194,Marta,Martínez,Valencia,España
C0253,Marta,López,Valencia,España
C0149,Marta,Pérez,Murcia,España
C0078,Clara,Sánchez,Zaragoza,España
C0137,María,Gómez,Aveiro,Portugal
C0035,Ana,López,Niza,Francia
C0214,Sofía,Sánchez,Granada,España
C0005,Ana,Martínez,París,Francia
C0260,Elena,Sánchez,Murcia,España
C0071,María,García,París,Francia
C0078,Clara,Sánchez,Zaragoza,España
C0156,Sofía,Sánchez,Santander,España
C0192,Elena,González,Bilbao,España
C0183,Sofía,Gómez,Marsella,Francia
C0159,Ana,Sánchez,Murcia,España
C0025,María,López,Aveiro,Portugal
C0027,Sofía,López,Lyon,Francia
C0203,Lucía,González,Niza,Francia
C0178,María,Fernández,Granada,España
C0283,Sofía,García,Málaga,España
C0238,Lucía,López,Lyon,Francia
C0147,Sofía,Sánchez,Málaga,España
C0007,Laura,González,Zaragoza,España
C0297,Marta,Rodríguez,Zaragoza,España
C0030,Laura,Fernández,Bilbao,España
C0054,Ana,Fernández,Niza,Francia
C0214,Sofía,Sánchez,Granada,España
C0067,Clara,López,Murcia,España
C0028,Julia,Pérez,Aveiro,Portugal
C0300,Carmen,Pérez,Aveiro,Portugal
C0209,Laura,Fernández,Barcelona,España
C0051,María,García,Lyon,Francia
C0271,Carmen,Sánchez,Coímbra,Portugal
C0283,Sofía,García,Málaga,España
C0185,Elena,Rodríguez,Madrid,España
C0168,Laura,Rodríguez,Aveiro,Portugal
C0001,Julia,López,Granada,España
C0007,Laura,González,Zaragoza,España
C0003,Laura,Sánchez,Lyon,Francia
C0158,Ana,Gómez,Niza,Francia
C0212,Sofía,Martínez,Madrid,España
C0026,Sofía,García,Coímbra,Portugal
C0123,Ana,González,Toulouse,Francia
C0007,Laura,González,Zaragoza,España
C0195,Julia,Sánchez,Oporto,Portugal
C0035,Ana,López,Niza,Francia
C0261,Elena,Hernández,Santander,España
C0069,Lucía,Hernández,Bilbao,España
C0253,Marta,López,Valencia,España
C0223,María,López,Braga,Portugal
C0058,Clara,Hernández,Barcelona,España
C0232,Marta,Martínez,Murcia,España
C0099,Elena,García,Lisboa,Portugal
C0124,Julia,Martínez,Toulouse,Francia
C0150,Elena,Hernández,Santander,España
C0073,Julia,Fernández,Braga,Portugal
C0090,Marta,Gómez,Sevilla,España
C0109,Elena,Gómez,Madrid,España
C0007,Laura,González,Zaragoza,España
C0027,Sofía,López,Lyon,Francia
C0263,Lucía,Martínez,Madrid,España
C0116,Sofía,Gómez,Coímbra,Portugal
C0198,María,Sánchez,Zaragoza,España
C0234,Ana,López,Valencia,España
C0277,María,Gómez,Zaragoza,España
C0037,Ana,Martínez,Barcelona,España
C0140,Carmen,Pérez,Málaga,España
C0153,Carmen,Martínez,Santander,España
C0282,Laura,Hernández,Bilbao,España
C0265,Marta,Rodríguez,Valencia,España
C0208,Elena,Fernández,París,Francia
C0238,Lucía,López,Lyon,Francia
C0205,Elena,García,Lisboa,Portugal
C0294,Ana,Fernández,Zaragoza,España
C0053,Clara,Pérez,Lyon,Francia
C0198,María,Sánchez,Zaragoza,España
C0101,Julia,González,Lyon,Francia
C0007,Laura,González,Zaragoza,España
C0015,Laura,Pérez,Marsella,Francia
C0109,Elena,Gómez,Madrid,España
C0173,Sofía,Martínez,Aveiro,Portugal
C0090,Marta,Gómez,Sevilla,España
C0149,Marta,Pérez,Murcia,España
C0161,Marta,Hernández,Málaga,España
C0276,Ana,Sánchez,Lisboa,Portugal
C0033,María,Hernández,Bilbao,España
C0263,Lucía,Martínez,Madrid,España
C0039,Ana,Pérez,Madrid,España
C0286,Marta,López,Braga,Portugal
C0123,Ana,González,Toulouse,Francia
C0184,María,Sánchez,Sevilla,España
C0148,Carmen,Fernández,Oporto,Portugal
C0140,Carmen,Pérez,Málaga,España
C0218,Marta,García,Málaga,España
C0163,Laura,Fernández,Málaga,España
C0261,Elena,Hernández,Santander,España
C0156,Sofía,Sánchez,Santander,España
C0254,Marta,García,París,Francia
C0227,Ana,Martínez,Barcelona,España
C0070,Clara,González,Niza,Francia
C0229,Julia,González,Murcia,España
C0285,Elena,García,Sevilla,España
C0214,Sofía,Sánchez,Granada,España
C0059,Carmen,Sánchez,Sevilla,España
C0113,Marta,Rodríguez,Madrid,España
C0162,Ana,Pérez,Lyon,Francia
C0183,Sofía,Gómez,Marsella,Francia
C0002,Elena,Martínez,Granada,España
C0086,Julia,Rodríguez,Lyon,Francia
C0210,Marta,Rodríguez,Braga,Portugal
C0256,Julia,López,Marsella,Francia
C0154,Sofía,González,Málaga,España
C0143,Marta,García,Lisboa,Portugal
C0247,Clara,Rodríguez,Braga,Portugal
C0168,Laura,Rodríguez,Aveiro,Portugal
C0173,Sofía,Martínez,Aveiro,Portugal
C0144,Sofía,García,Marsella,Francia
C0190,Ana,Sánchez,Sevilla,España
C0033,María,Hernández,Bilbao,España
C0133,Julia,Fernández,Barcelona,España
C0269,Julia,López,Niza,Francia
C0299,Ana,Rodríguez,Sevilla,España
C0050,Carmen,Martínez,Lyon,Francia
C0076,Lucía,Fernández,Marsella,Francia
C0174,Elena,Martínez,Bilbao,España
C0096,Sofía,Hernández,Bilbao,España
C0109,Elena,Gómez,Madrid,España
C0232,Marta,Martínez,Murcia,España
C0251,María,Pérez,Oporto,Portugal
C0164,Carmen,Hernández,Málaga,España
C0264,Ana,Martínez,Sevilla,España
C0043,Carmen,Rodríguez,Toulouse,Francia
C0133,Julia,Fernández,Barcelona,España
C0185,Elena,Rodríguez,Madrid,España
C0281,Marta,Rodríguez,Sevilla,España
C0258,Julia,Pérez,Málaga,España
C0033,María,Hernández,Bilbao,España
C0065,María,Hernández,París,Francia
C0140,Carmen,Pérez,Málaga,España
C0253,Marta,López,Valencia,España
C0173,Sofía,Martínez,Aveiro,Portugal
C0211,Sofía,Hernández,Toulouse,Francia
C0267,Marta,García,Lyon,Francia
C0158,Ana,Gómez,Niza,Francia
C0166,Marta,Gómez,Santander,España
C0224,Laura,García,Madrid,España
C0168,Laura,Rodríguez,Aveiro,Portugal
C0005,Ana,Martínez,París,Francia
C0256,Julia,López,Marsella,Francia
C0244,Lucía,Fernández,Valencia,España
C0227,Ana,Martínez,Barcelona,España
C0065,María,Hernández,París,Francia
C0048,Julia,Pérez,Coímbra,Portugal
C0117,Lucía,Pérez,Bilbao,España
C0007,Laura,González,Zaragoza,España
C0203,Lucía,González,Niza,Francia
C0125,María,Pérez,Sevilla,España
C0192,Elena,González,Bilbao,España
C0188,Carmen,Gómez,Granada,España
C0025,María,López,Aveiro,Portugal
C0070,Clara,González,Niza,Francia
C0033,María,Hernández,Bilbao,España
C0230,Carmen,Fernández,Aveiro,Portugal
C0099,Elena,García,Lisboa,Portugal
C0154,Sofía,González,Málaga,España
C0216,Marta,Rodríguez,Toulouse,Francia
C0185,Elena,Rodríguez,Madrid,España
C0229,Julia,González,Murcia,España
C0035,Ana,López,Niza,Francia
C0187,Clara,Rodríguez,Marsella,Francia
C0133,Julia,Fernández,Barcelona,España
C0096,Sofía,Hernández,Bilbao,España
C0182,Elena,Gómez,Niza,Francia
C0162,Ana,Pérez,Lyon,Francia
C0254,Marta,García,París,Francia
C0048,Julia,Pérez,Coímbra,Portugal
C0243,Sofía,Sánchez,Marsella,Francia
C0248,Carmen,Fernández,Lyon,Francia
C0203,Lucía,González,Niza,Francia
C0281,Marta,Rodríguez,Sevilla,España
C0244,Lucía,Fernández,Valencia,España
C0169,Carmen,Pérez,Oporto,Portugal
C0036,Marta,González,Oporto,Portugal
C0154,Sofía,González,Málaga,España
C0137,María,Gómez,Aveiro,Portugal
C0044,Clara,González,Valencia,España
C0281,Marta,Rodríguez,Sevilla,España
C0059,Carmen,Sánchez,Sevilla,España
C0286,Marta,López,Braga,Portugal
C0096,Sofía,Hernández,Bilbao,España
C0158,Ana,Gómez,Niza,Francia
C0244,Lucía,Fernández,Valencia,España
C0271,Carmen,Sánchez,Coímbra,Portugal
C0025,María,López,Aveiro,Portugal
C0183,Sofía,Gómez,Marsella,Francia
C0240,Lucía,García,París,Francia
C0294,Ana,Fernández,Zaragoza,España
C0122,Elena,Pérez,Marsella,Francia
C0122,Elena,Pérez,Marsella,Francia
C0267,Marta,García,Lyon,Francia
C0078,Clara,Sánchez,Zaragoza,España
C0197,María,Martínez,Coímbra,Portugal
C0011,Lucía,Fernández,Lyon,Francia
C0210,Marta,Rodríguez,Braga,Portugal
C0017,Clara,Sánchez,Marsella,Francia
C0281,Marta,Rodríguez,Sevilla,España
C0192,Elena,González,Bilbao,España
C0109,Elena,Gómez,Madrid,España
C0123,Ana,González,Toulouse,Francia
C0056,Ana,Rodríguez,Barcelona,España
C0129,Clara,Martínez,Lyon,Francia
C0088,María,Sánchez,Lisboa,Portugal
C0244,Lucía,Fernández,Valencia,España
C0246,Lucía,Rodríguez,Niza,Francia
C0234,Ana,López,Valencia,España
C0152,Laura,Rodríguez,Marsella,Francia
C0007,Laura,González,Zaragoza,España
C0041,Ana,Pérez,Barcelona,España
C0247,Clara,Rodríguez,Braga,Portugal
C0075,María,Rodríguez,Granada,España
C0117,Lucía,Pérez,Bilbao,España
C0049,Ana,García,Sevilla,España
C0206,Lucía,Hernández,Sevilla,España
C0194,Marta,Martínez,Valencia,España
C0166,Marta,Gómez,Santander,España
C0214,Sofía,Sánchez,Granada,España
C0241,María,García,Oporto,Portugal
C0030,Laura,Fernández,Bilbao,España
C0165,Laura,Pérez,Lisboa,Portugal
C0161,Marta,Hernández,Málaga,España
C0166,Marta,Gómez,Santander,España
C0122,Elena,Pérez,Marsella,Francia
C0156,Sofía,Sánchez,Santander,España
C0117,Lucía,Pérez,Bilbao,España
C0165,Laura,Pérez,Lisboa,Portugal
C0190,Ana,Sánchez,Sevilla,España
C0078,Clara,Sánchez,Zaragoza,España
C0123,Ana,González,Toulouse,Francia
C0190,Ana,Sánchez,Sevilla,España
C0011,Lucía,Fernández,Lyon,Francia
C0198,María,Sánchez,Zaragoza,España
C0142,Elena,López,Zaragoza,España
C0144,Sofía,García,Marsella,Francia
C0294,Ana,Fernández,Zaragoza,España
C0060,María,Martínez,Braga,Portugal
C0186,Sofía,Fernández,Marsella,Francia
C0051,María,García,Lyon,Francia
C0037,Ana,Martínez,Barcelona,España
C0169,Carmen,Pérez,Oporto,Portugal
C0267,Marta,García,Lyon,Francia
C0078,Clara,Sánchez,Zaragoza,España
C0113,Marta,Rodríguez,Madrid,España
C0109,Elena,Gómez,Madrid,España
C0237,María,González,Niza,Francia
C0036,Marta,González,Oporto,Portugal
C0033,María,Hernández,Bilbao,España
C0197,María,Martínez,Coímbra,Portugal
C0250,Julia,Martínez,Toulouse,Francia
C0229,Julia,González,Murcia,España
C0269,Julia,López,Niza,Francia
C0058,Clara,Hernández,Barcelona,España
C0181,Clara,González,Toulouse,Francia
C0133,Julia,Fernández,Barcelona,España
C0071,María,García,París,Francia
C0244,Lucía,Fernández,Valencia,España
C0022,María,Rodríguez,Aveiro,Portugal
C0226,Clara,Pérez,Bilbao,España
C0053,Clara,Pérez,Lyon,Francia
C0035,Ana,López,Niza,Francia
C0243,Sofía,Sánchez,Marsella,Francia
C0224,Laura,García,Madrid,España
C0245,Marta,Rodríguez,Madrid,España
C0131,Elena,Rodríguez,Granada,España
C0117,Lucía,Pérez,Bilbao,España
C0217,Lucía,Pérez,Zaragoza,España
C0159,Ana,Sánchez,Murcia,España
C0053,Clara,Pérez,Lyon,Francia
C0162,Ana,Pérez,Lyon,Francia
C0037,Ana,Martínez,Barcelona,España
C0084,Elena,García,Málaga,España
C0161,Marta,Hernández,Málaga,España
C0277,María,Gómez,Zaragoza,España
C0224,Laura,García,Madrid,España
C0238,Lucía,López,Lyon,Francia
C0071,María,García,París,Francia
C0058,Clara,Hernández,Barcelona,España
C0127,Lucía,García,Murcia,España
C0224,Laura,García,Madrid,España
C0291,Ana,Hernández,Lisboa,Portugal
C0074,María,López,Barcelona,España
C0197,María,Martínez,Coímbra,Portugal
C0186,Sofía,Fernández,Marsella,Francia
C0204,Marta,González,Granada,España
C0229,Julia,González,Murcia,España
C0071,María,García,París,Francia
C0226,Clara,Pérez,Bilbao,España
C0224,Laura,García,Madrid,España
C0154,Sofía,González,Málaga,España
C0217,Lucía,Pérez,Zaragoza,España
C0154,Sofía,González,Málaga,España
C0261,Elena,Hernández,Santander,España
C0147,Sofía,Sánchez,Málaga,España
C0162,Ana,Pérez,Lyon,Francia
C0082,Marta,López,Toulouse,Francia
C0169,Carmen,Pérez,Oporto,Portugal
C0255,Clara,Fernández,Bilbao,España
C0037,Ana,Martínez,Barcelona,España
C0279,María,Sánchez,Marsella,Francia
C0255,Clara,Fernández,Bilbao,España
C0183,Sofía,Gómez,Marsella,Francia
C0182,Elena,Gómez,Niza,Francia
C0069,Lucía,Hernández,Bilbao,España
C0065,María,Hernández,París,Francia
C0232,Marta,Martínez,Murcia,España
C0034,Carmen,García,Bilbao,España
C0279,María,Sánchez,Marsella,Francia
C0214,Sofía,Sánchez,Granada,España
C0198,María,Sánchez,Zaragoza,España
C0127,Lucía,García,Murcia,España
C0237,María,González,Niza,Francia
C0033,María,Hernández,Bilbao,España
C0159,Ana,Sánchez,Murcia,España
C0152,Laura,Rodríguez,Marsella,Francia
C0043,Carmen,Rodríguez,Toulouse,Francia
C0164,Carmen,Hernández,Málaga,España
C0243,Sofía,Sánchez,Marsella,Francia
C0119,Ana,Rodríguez,Madrid,España
C0205,Elena,García,Lisboa,Portugal
C0158,Ana,Gómez,Niza,Francia
C0009,Ana,Hernández,Sevilla,España
C0057,Laura,Hernández,Lisboa,Portugal
C0076,Lucía,Fernández,Marsella,Francia
C0167,Laura,Fernández,París,Francia
C0037,Ana,Martínez,Barcelona,España
C0002,Elena,Martínez,Granada,España
C0092,Elena,García,Toulouse,Francia
C0113,Marta,Rodríguez,Madrid,España
C0200,Carmen,García,Barcelona,España
C0197,María,Martínez,Coímbra,Portugal
C0025,María,López,Aveiro,Portugal
C0246,Lucía,Rodríguez,Niza,Francia
C0216,Marta,Rodríguez,Toulouse,Francia
C0163,Laura,Fernández,Málaga,España
C0232,Marta,Martínez,Murcia,España
C0009,Ana,Hernández,Sevilla,España
C0209,Laura,Fernández,Barcelona,España
C0092,Elena,García,Toulouse,Francia
C0137,María,Gómez,Aveiro,Portugal
C0258,Julia,Pérez,Málaga,España
C0222,Marta,López,Lyon,Francia
C0245,Marta,Rodríguez,Madrid,España
C0009,Ana,Hernández,Sevilla,España
C0088,María,Sánchez,Lisboa,Portugal
C0065,María,Hernández,París,Francia
C0043,Carmen,Rodríguez,Toulouse,Francia
C0278,Sofía,Gómez,Coímbra,Portugal
C0015,Laura,Pérez,Marsella,Francia
C0065,María,Hernández,París,Francia
C0035,Ana,López,Niza,Francia
C0069,Lucía,Hernández,Bilbao,España
C0030,Laura,Fernández,Bilbao,España
C0220,Ana,Gómez,Marsella,Francia
